éxtasis,0.473581571653487
extasis,0.4331115574867552
ketamina,0.41805252141568705
marihuana,0.3769209080326842
mdma,0.27592767642040295
anfetamina,0.26041941294317217
codeína,0.24940998599936615
droga,0.24190102367476085
marihuana.,0.239913998272542
lsd,0.22380638503801598
nicotina,0.21836318803338808
cocaína,0.21531457619016414
metanfetamina,0.21042278882022694
clonazepam,0.20578952657955954
alcohol,0.19940941313931
cannabis,0.19236279677607432
delirio,0.18126706028032247
mariguana,0.18013824267252362
cocaina,0.17256864954756346
placer,0.16772520821395295
drogas,0.16534249839268816
hachís,0.1649938811575749
dolor,0.15660691566891646
cafeína,0.156197090583624
supositorios,0.15513751029338801
adrenalina,0.15395713529430463
antidepresivos,0.15122644539354688
viagra,0.14559091002730976
locura,0.1433504069250468
cigarrillo,0.14083746437358757
sobredosis,0.13956522595271967
pomada,0.13815863498200195
frenesí,0.13743918203391473
metanfetaminas,0.13705492099408667
amoxicilina,0.13634592128899226
cigarro,0.13613221681326004
abstinencia,0.13452826943328966
orgasmo,0.13405091784900228
esteroides,0.13190771492201078
medicamento,0.13139063906563617
